game_id,agent_p1,agent_p2,seed,winner,turns,time_sec,p1_alive,p2_alive,p1_captures,p2_captures
3624,MCTST-800-h-d6,MCTS-800-h,5650,1,81,84.696,4,0,8,4
3625,MCTST-800-h-d6,MCTS-800-h,5651,-1,92,97.138,0,4,4,8
3626,MCTST-800-h-d6,MCTS-800-h,5652,-1,212,102.984,0,1,7,8
3627,MCTST-800-h-d6,MCTS-800-h,5653,1,59,51.636,2,0,8,6
3636,MCTST-800-h-d6,MCTS-800-h,5662,1,99,88.761,3,0,8,5
3637,MCTST-800-h-d6,MCTS-800-h,5663,1,129,58.714,1,0,8,7
3638,MCTST-800-h-d6,MCTS-800-h,5664,-1,62,74.231,0,3,5,8
3639,MCTST-800-h-d6,MCTS-800-h,5665,1,165,108.071,3,0,8,5
3804,MCTS-800-h,MCTST-800-h-d6,5830,-1,64,71.393,0,2,6,8
3805,MCTS-800-h,MCTST-800-h-d6,5831,1,125,71.94,1,0,8,7
3806,MCTS-800-h,MCTST-800-h-d6,5832,1,37,33.33,4,0,8,4
3807,MCTS-800-h,MCTST-800-h-d6,5833,1,49,57.463,2,0,8,6
3732,MCTST-800-h-d6,MCTS-800-h,5758,1,75,84.005,2,0,8,6
3733,MCTST-800-h-d6,MCTS-800-h,5759,1,77,60.638,7,0,8,1
3734,MCTST-800-h-d6,MCTS-800-h,5760,-1,66,61.863,0,4,4,8
3735,MCTST-800-h-d6,MCTS-800-h,5761,1,49,70.148,3,0,8,5
3780,MCTST-800-h-d6,MCTS-800-h,5806,1,67,62.937,4,0,8,4
3781,MCTST-800-h-d6,MCTS-800-h,5807,1,55,80.99,5,0,8,3
3782,MCTST-800-h-d6,MCTS-800-h,5808,1,55,53.404,3,0,8,5
3783,MCTST-800-h-d6,MCTS-800-h,5809,1,65,44.753,4,0,8,4
3620,MCTST-800-h-d6,MCTS-800-h,5646,1,73,59.074,2,0,8,6
3621,MCTST-800-h-d6,MCTS-800-h,5647,-1,82,63.346,0,1,7,8
3622,MCTST-800-h-d6,MCTS-800-h,5648,-1,192,128.664,0,1,7,8
3623,MCTST-800-h-d6,MCTS-800-h,5649,-1,102,98.9,0,1,7,8
3784,MCTST-800-h-d6,MCTS-800-h,5810,-1,52,59.785,0,2,6,8
3785,MCTST-800-h-d6,MCTS-800-h,5811,-1,120,79.466,0,1,7,8
3786,MCTST-800-h-d6,MCTS-800-h,5812,-1,84,68.028,0,4,4,8
3787,MCTST-800-h-d6,MCTS-800-h,5813,1,53,39.22,2,0,8,6
3724,MCTST-800-h-d6,MCTS-800-h,5750,-1,86,75.964,0,5,3,8
3725,MCTST-800-h-d6,MCTS-800-h,5751,1,81,58.976,1,0,8,7
3726,MCTST-800-h-d6,MCTS-800-h,5752,-1,132,89.831,0,4,4,8
3727,MCTST-800-h-d6,MCTS-800-h,5753,-1,78,67.965,0,2,6,8
3808,MCTS-800-h,MCTST-800-h-d6,5834,-1,86,55.754,0,1,7,8
3809,MCTS-800-h,MCTST-800-h-d6,5835,1,53,45.221,4,0,8,4
3810,MCTS-800-h,MCTST-800-h-d6,5836,1,65,59.08,3,0,8,5
3811,MCTS-800-h,MCTST-800-h-d6,5837,1,71,88.381,7,0,8,1
3716,MCTST-800-h-d6,MCTS-800-h,5742,-1,62,71.978,0,2,6,8
3717,MCTST-800-h-d6,MCTS-800-h,5743,1,145,96.296,1,0,8,7
3718,MCTST-800-h-d6,MCTS-800-h,5744,1,129,99.807,4,0,8,4
3719,MCTST-800-h-d6,MCTS-800-h,5745,-1,42,34.458,0,6,2,8
3812,MCTS-800-h,MCTST-800-h-d6,5838,1,73,76.494,3,0,8,5
3813,MCTS-800-h,MCTST-800-h-d6,5839,1,75,41.47,3,0,8,5
3814,MCTS-800-h,MCTST-800-h-d6,5840,1,85,85.177,3,0,8,5
3815,MCTS-800-h,MCTST-800-h-d6,5841,1,33,47.514,7,0,8,1
3680,MCTST-800-h-d6,MCTS-800-h,5706,1,73,92.92,5,0,8,3
3681,MCTST-800-h-d6,MCTS-800-h,5707,1,119,62.699,2,0,8,6
3682,MCTST-800-h-d6,MCTS-800-h,5708,-1,84,84.297,0,2,6,8
3683,MCTST-800-h-d6,MCTS-800-h,5709,-1,126,97.807,0,1,7,8
3756,MCTST-800-h-d6,MCTS-800-h,5782,1,73,77.049,6,0,8,2
3757,MCTST-800-h-d6,MCTS-800-h,5783,1,101,83.727,4,0,8,4
3758,MCTST-800-h-d6,MCTS-800-h,5784,1,49,55.41,4,0,8,4
3759,MCTST-800-h-d6,MCTS-800-h,5785,-1,74,65.621,0,3,5,8
3828,MCTS-800-h,MCTST-800-h-d6,5854,-1,62,44.817,0,6,2,8
3829,MCTS-800-h,MCTST-800-h-d6,5855,1,157,84.308,2,0,8,6
3830,MCTS-800-h,MCTST-800-h-d6,5856,1,57,35.431,3,0,8,5
3831,MCTS-800-h,MCTST-800-h-d6,5857,-1,134,71.012,0,3,5,8
3712,MCTST-800-h-d6,MCTS-800-h,5738,1,121,114.165,4,0,8,4
3713,MCTST-800-h-d6,MCTS-800-h,5739,1,79,72.699,2,0,8,6
3714,MCTST-800-h-d6,MCTS-800-h,5740,1,105,80.735,1,0,8,7
3715,MCTST-800-h-d6,MCTS-800-h,5741,1,61,53.499,2,0,8,6
3740,MCTST-800-h-d6,MCTS-800-h,5766,-1,142,83.599,0,2,6,8
3741,MCTST-800-h-d6,MCTS-800-h,5767,-1,76,72.56,0,2,6,8
3742,MCTST-800-h-d6,MCTS-800-h,5768,1,101,77.43,1,0,8,7
3743,MCTST-800-h-d6,MCTS-800-h,5769,1,103,67.929,1,0,8,7
3700,MCTST-800-h-d6,MCTS-800-h,5726,-1,134,83.708,0,2,6,8
3701,MCTST-800-h-d6,MCTS-800-h,5727,-1,62,71.26,0,6,2,8
3702,MCTST-800-h-d6,MCTS-800-h,5728,1,179,117.678,3,0,8,5
3703,MCTST-800-h-d6,MCTS-800-h,5729,-1,60,62.308,0,6,2,8
3664,MCTST-800-h-d6,MCTS-800-h,5690,1,153,85.215,1,0,8,7
3665,MCTST-800-h-d6,MCTS-800-h,5691,1,145,112.463,4,0,8,4
3666,MCTST-800-h-d6,MCTS-800-h,5692,-1,138,94.298,0,3,5,8
3667,MCTST-800-h-d6,MCTS-800-h,5693,-1,68,71.324,0,2,6,8
3728,MCTST-800-h-d6,MCTS-800-h,5754,1,87,92.767,3,0,8,5
3729,MCTST-800-h-d6,MCTS-800-h,5755,-1,110,93.56,0,4,4,8
3730,MCTST-800-h-d6,MCTS-800-h,5756,-1,164,85.691,0,2,6,8
3731,MCTST-800-h-d6,MCTS-800-h,5757,-1,76,55.576,0,3,5,8
3792,MCTST-800-h-d6,MCTS-800-h,5818,-1,92,77.478,0,2,6,8
3793,MCTST-800-h-d6,MCTS-800-h,5819,-1,56,62.253,0,2,6,8
3794,MCTST-800-h-d6,MCTS-800-h,5820,-1,104,82.802,0,2,6,8
3795,MCTST-800-h-d6,MCTS-800-h,5821,1,75,66.616,2,0,8,6
3788,MCTST-800-h-d6,MCTS-800-h,5814,1,123,97.274,1,0,8,7
3789,MCTST-800-h-d6,MCTS-800-h,5815,-1,96,73.427,0,4,4,8
3790,MCTST-800-h-d6,MCTS-800-h,5816,-1,54,59.412,0,5,3,8
3791,MCTST-800-h-d6,MCTS-800-h,5817,1,69,60.16,5,0,8,3
3824,MCTS-800-h,MCTST-800-h-d6,5850,1,133,113.177,2,0,8,6
3825,MCTS-800-h,MCTST-800-h-d6,5851,-1,100,62.802,0,1,7,8
3826,MCTS-800-h,MCTST-800-h-d6,5852,1,53,55.748,3,0,8,5
3827,MCTS-800-h,MCTST-800-h-d6,5853,-1,64,42.34,0,5,3,8
3768,MCTST-800-h-d6,MCTS-800-h,5794,1,49,74.906,4,0,8,4
3769,MCTST-800-h-d6,MCTS-800-h,5795,-1,68,99.08,0,3,5,8
3770,MCTST-800-h-d6,MCTS-800-h,5796,-1,76,58.778,0,7,1,8
3771,MCTST-800-h-d6,MCTS-800-h,5797,-1,172,73.27,0,3,5,8
3744,MCTST-800-h-d6,MCTS-800-h,5770,-1,142,78.619,0,1,7,8
3745,MCTST-800-h-d6,MCTS-800-h,5771,-1,42,39.373,0,5,3,8
3746,MCTST-800-h-d6,MCTS-800-h,5772,-1,90,91.973,0,3,5,8
3747,MCTST-800-h-d6,MCTS-800-h,5773,1,103,119.464,2,0,8,6
3796,MCTST-800-h-d6,MCTS-800-h,5822,-1,58,68.389,0,6,2,8
3797,MCTST-800-h-d6,MCTS-800-h,5823,-1,80,113.077,0,4,4,8
3798,MCTST-800-h-d6,MCTS-800-h,5824,1,71,76.331,5,0,8,3
3799,MCTST-800-h-d6,MCTS-800-h,5825,-1,44,46.86,0,6,2,8
3764,MCTST-800-h-d6,MCTS-800-h,5790,1,111,94.161,1,0,8,7
3765,MCTST-800-h-d6,MCTS-800-h,5791,1,99,88.284,4,0,8,4
3766,MCTST-800-h-d6,MCTS-800-h,5792,-1,54,52.845,0,4,4,8
3767,MCTST-800-h-d6,MCTS-800-h,5793,-1,98,81.06,0,4,4,8
3776,MCTST-800-h-d6,MCTS-800-h,5802,1,137,99.857,2,0,8,6
