game_id,agent_p1,agent_p2,seed,winner,turns,time_sec,p1_alive,p2_alive,p1_captures,p2_captures
139,MCTST-800-h,MCTST-800-h-d2,2165,-1,70,93.707,0,4,4,8
64,MCTST-800-h,MCTST-800-h-d2,2090,1,183,59.163,1,0,8,7
65,MCTST-800-h,MCTST-800-h-d2,2091,-1,114,94.663,0,1,7,8
66,MCTST-800-h,MCTST-800-h-d2,2092,1,63,74.234,3,0,8,5
67,MCTST-800-h,MCTST-800-h-d2,2093,1,67,49.677,2,0,8,6
116,MCTST-800-h,MCTST-800-h-d2,2142,1,65,61.583,4,0,8,4
117,MCTST-800-h,MCTST-800-h-d2,2143,-1,92,81.201,0,3,5,8
118,MCTST-800-h,MCTST-800-h-d2,2144,1,67,48.61,6,0,8,2
119,MCTST-800-h,MCTST-800-h-d2,2145,1,67,87.511,5,0,8,3
0,MCTST-800-h,MCTST-800-h-d2,2026,-1,68,72.56,0,4,4,8
1,MCTST-800-h,MCTST-800-h-d2,2027,1,123,82.745,1,0,8,7
2,MCTST-800-h,MCTST-800-h-d2,2028,-1,56,61.968,0,4,4,8
3,MCTST-800-h,MCTST-800-h-d2,2029,-1,56,63.338,0,3,5,8
220,MCTST-800-h,MCTST-800-h-d2,2246,-1,136,96.627,0,3,5,8
221,MCTST-800-h,MCTST-800-h-d2,2247,-1,58,66.147,0,5,3,8
222,MCTST-800-h,MCTST-800-h-d2,2248,1,73,74.91,4,0,8,4
223,MCTST-800-h,MCTST-800-h-d2,2249,-1,68,44.692,0,6,2,8
84,MCTST-800-h,MCTST-800-h-d2,2110,-1,62,58.848,0,4,4,8
85,MCTST-800-h,MCTST-800-h-d2,2111,-1,62,48.595,0,6,2,8
86,MCTST-800-h,MCTST-800-h-d2,2112,1,79,81.513,5,0,8,3
87,MCTST-800-h,MCTST-800-h-d2,2113,1,143,94.011,1,0,8,7
48,MCTST-800-h,MCTST-800-h-d2,2074,-1,64,43.945,0,3,5,8
49,MCTST-800-h,MCTST-800-h-d2,2075,1,113,105.83,3,0,8,5
50,MCTST-800-h,MCTST-800-h-d2,2076,1,53,68.678,4,0,8,4
51,MCTST-800-h,MCTST-800-h-d2,2077,-1,108,66.315,0,1,7,8
132,MCTST-800-h,MCTST-800-h-d2,2158,1,75,77.059,4,0,8,4
133,MCTST-800-h,MCTST-800-h-d2,2159,1,89,75.269,2,0,8,6
134,MCTST-800-h,MCTST-800-h-d2,2160,1,95,64.318,1,0,8,7
135,MCTST-800-h,MCTST-800-h-d2,2161,-1,76,71.185,0,3,5,8
176,MCTST-800-h,MCTST-800-h-d2,2202,1,77,54.476,1,0,8,7
177,MCTST-800-h,MCTST-800-h-d2,2203,1,145,77.045,1,0,8,7
